CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP,RH,DEWPOINT,WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND,blur_index
2020/3/12 5:45,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1264,10000,10000,12808.5,11640.25,11641,11641,100,0,1013.7,1015.24,1013.68,1013.84,1015.21,-3.1,7,19.6,37,4.66,2.05,0.8,1.66,3.175,0.8,2.4825,3.9,202.25,183,208.25,227,169,205.5,263,3.9,200,1,0.8225,-1.44,0,0.8699315032634958
2020/3/12 5:46,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1263.75,10000,10000,13067.25,12194.25,12194.75,12194.75,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.6,37,4.66,3.55,0.95,2.2875,3.625,0.8,2.59,3.9,200.25,185.5,205.5,223.75,169,202.25,258.5,3.9,200,1,1.235,-1.9175,0,0.8656524788631123
2020/3/12 5:47,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1252.25,10000,10000,13455,12421.25,12422,12422,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.6,39,5.41,3,1.775,3.1825,3.7,0.8,2.7350000000000003,3.9,194,183,198.5,208.25,169,199,227,3.9,200,0,2.025,-2.4525,0,0.8707022273243631
2020/3/12 5:48,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1233.75,10000,10000,13897.75,12138.5,12139.25,12139.25,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.7,38,5.13,2.7,2,3,3.675,0.8,2.7350000000000003,3.9,193.75,178,194.75,204.75,169,198.5,227,3.9,200,0,2.055,-2.1875,0,0.8574348039635074
2020/3/12 5:49,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1222.25,10000,10000,14217.5,12213.25,12214,12214,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.6,37,4.66,2.8,2,2.7425,3.35,0.8,2.7225,3.9,182.25,175.75,190.25,204,168.5,198,227,3.9,200,0.25,2.0275,-1.8425,0,0.877002059111037
2020/3/12 5:50,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1213.25,10000,10000,14496.75,12186.25,12187.25,12187.25,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.6,38,5.04,1.3,1.25,2.44,3.2,0.75,2.645,3.875,144.5,141,179.5,196.5,141,196.25,227,3.875,199,1,2.0675,-1.2825,0,0.8769749986197881
2020/3/12 5:51,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1197.75,10000,10000,14949.75,11966.25,11966.75,11966.75,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.7,38,5.13,1.3,0.6,1.625,2.95,0.6,2.4275,3.8,189.25,87,170,197.75,87,193.5,227,3.8,196,1,1.505,-0.61,0,0.8854784952875515
2020/3/12 5:52,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1183.5,10000,10000,15447,12117.5,12117.75,12117.75,100,0,1013.7,1015.24,1013.68,1013.84,1015.22,-3.1,7,19.6,37,4.66,2.275,0.65,1.42,2.45,0.6,2.2825,3.725,202.5,100,180.75,207,87,193,227,3.725,200.5,1,1.1775,-0.775,0,0.888182557566977
2020/3/12 5:53,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1179,10000,10000,15733.75,12658.5,12659,12659,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-3.1,7,19.6,38,5.04,2.875,1.225,2.2725,3.6,0.6,2.295,3.7,212.25,173,201.25,222,87,193.75,227,3.7,202,1,1.3425,-1.8275,0,0.880106935159188
2020/3/12 5:54,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1168.25,10000,10000,15846.75,12146.5,12147.25,12147.25,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-3.1,7,19.7,37,4.75,0.8999999999999999,0.825,2.3325,3.55,0.6,2.295,3.7,199.5,186,210.25,221.75,87,194.5,225.25,3.7,202,1,1.085,-2.065,0,0.9552234362454882
2020/3/12 5:55,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1166,10000,10000,15995.5,12335.75,12336.75,12336.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,7,19.7,37,4.75,0.8,0.2,1.23,2.95,0.2,2.2075,3.7,173.25,90.25,199.75,239,70.5,192,239.5,3.7,202,1,0.75,-0.9725,0,0.95743272343719
2020/3/12 5:56,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1160.75,10000,10000,16283.75,12354.75,12355,12355,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,7,19.6,37,4.66,1.925,0.1,1.115,2.45,0.1,2.06,3.675,210.25,65,203.25,257,65,193.75,257,3.675,206.5,1,0.6325000000000001,-0.9175,0,0.9664334662952114
2020/3/12 5:57,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1152.25,10000,10000,16585.25,12260,12260.5,12260.5,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.9,7,19.7,38,5.13,1.25,0.575,1.5125000000000002,2.5,0.1,1.8775,3.6,217,133.5,212.75,248.5,65,194.75,257,3.6,220,0,0.64,-1.3725,0,0.9311415370345716
2020/3/12 5:58,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1146,10000,10000,16725,12146.75,12147.5,12147.5,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.7,37,4.75,2.275,1,1.6425,2.8,0.1,1.7925,3.6,214.25,192.75,214.5,232,65,197.75,257,3.6,220,0,0.65,-1.5075,0,0.9273818952011844
2020/3/12 5:59,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1156,10000,10000,16210.5,12370.75,12371.25,12371.25,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.7,36,4.36,2.45,1.225,2.2125,3.2,0.1,1.77,3.6,209.25,199,215,232,65,200,257,3.6,220,0,0.865,-2.035,0,0.9282116166291172
2020/3/12 6:00,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1191.25,10000,10000,14802,12371,12371.5,12371.5,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.7,36,4.36,2.5,1.8,2.5,3.2,0.1,1.8,3.6,192.25,187.25,207.25,227,65,203.5,257,3.6,220,0,1.2725,-2.145,0,0.9424514904456572
2020/3/12 6:01,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1241.25,10000,10000,13016.5,11793.5,11793.75,11793.75,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.8,38,5.22,2.45,1.725,2.3925,3.225,0.1,1.9275,3.6,195.75,175,196.5,222,65,205.25,257,3.6,220,0,1.585,-1.79,0,0.95174230489747
2020/3/12 6:02,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1292,10000,10000,11628.75,11303.75,11304.75,11304.75,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.9,37,4.93,2.35,1.7,2.465,3.3,0.1,2.0125,3.55,181,171.25,191.75,206,65,205.5,257,3.55,219.25,0.75,1.7775,-1.7025,0,0.956527973010471
2020/3/12 6:03,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1334.75,10000,10000,10759.75,11254.5,11255.25,11255.25,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.8,37,4.84,2.025,1.2,2.3325,3.175,0.1,1.9375,3.325,149,138.5,176.75,205.5,65,200.5,257,3.325,205.75,0,2.025,-1.1225,0,0.9583483254245866
2020/3/12 6:04,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1356.75,10000,10000,10344.25,11104,11104.5,11104.5,100,0,1013.5,1015.04,1013.48,1013.64,1015.01,-2.9,7,19.8,38,5.22,2.1500000000000004,1.2,2.02,2.75,0.1,1.95,3.3,168.25,135,160,197.75,65,195.75,257,3.3,202,0.25,1.9775,-0.42,0,0.9562552591900026
2020/3/12 6:05,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1363.25,10000,10000,10099,10833.25,10833.5,10833.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.8,38,5.22,1.8,1.5,2.035,2.8,0.575,2.1,3.3,174.75,137.75,170.25,197,106,194.5,248.5,3.3,202,1,1.8825,-0.7675,0,0.9566980537653006
2020/3/12 6:06,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1382.5,10000,10000,9607,10781,10781.5,10781.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.8,37,4.84,1.875,1.2,1.89,2.85,1,2.1025,3.3,180.5,156,175.5,191,135,190,232,3.3,202,1,1.6749999999999998,-0.875,0,0.9540860362482696
2020/3/12 6:07,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1426.25,10000,10000,8924,11065,11065.25,11065.25,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.7,37,4.75,1.625,1.2,1.73,2.9,1.175,2.1425,3.3,203,156,181.5,205.5,135,188.25,232,3.3,202,1,1.4425,-0.955,0,0.9569841970255926
2020/3/12 6:08,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1470.75,10000,10000,8304.5,11221.25,11221.75,11221.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.6,38,5.04,1.275,1.125,1.6275,2.5,1.125,2.1,3.3,215,176.25,201.25,219,135,187,227,3.3,202,1,0.975,-1.29,0,0.95611127219826
2020/3/12 6:09,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1495.25,10000,10000,8062.75,11299.75,11300.5,11300.5,100,0,1013.7,1015.24,1013.68,1013.84,1015.21,-2.9,6,19.6,38,5.04,1.125,0.975,1.2975,1.725,0.975,1.9575,3.3,222,200,215.5,225.25,135,188.5,225.25,3.3,202,0,0.5,-1.195,0,0.9564888703459522
2020/3/12 6:10,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1497.75,10000,10000,8011.75,11254.75,11255.75,11255.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.6,38,5.04,1.275,0.825,1.2075,1.8,0.825,1.845,3.3,225.5,205.25,220,233.75,135,189.75,233.75,3.3,202,0,0.3725,-1.1475,0,0.95643136262576
2020/3/12 6:11,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1518,10000,10000,7773.75,11652.75,11653.5,11653.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,38,5.04,0.825,0.5,1.0575,1.8,0.5,1.6925,3.2,225.25,202,223.5,250,135,193.75,250,3.2,195.75,0,0.2675,-1.025,0,0.9558599178729578
2020/3/12 6:12,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1560.5,10000,10000,7283,12093.25,12094,12094,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,37,4.66,1.75,0.5,1.04,2.2,0.5,1.5550000000000002,2.9,201.5,191.5,219,249.75,135,195.25,250,2.9,182.5,0,0.345,-0.9775,0,0.9558858292520446
2020/3/12 6:13,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1595.75,10000,10000,6884,11958,11958.75,11958.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,38,5.04,1.35,0.625,1.555,2.9,0.5,1.5375,2.9,209.75,183,206.5,244,137.75,199.75,250,2.9,188,0,0.815,-1.3175,0,0.957660287495156
2020/3/12 6:14,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1618.5,10000,10000,6770.75,12299.75,12300.5,12300.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,38,5.04,1.65,0.7,1.6324999999999998,2.725,0.5,1.4775,2.9,200.5,178,202.5,229,156,203.75,250,2.9,188,0,0.9475,-1.33,0,0.9559053376484892
2020/3/12 6:15,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1607,10000,10000,6959.25,12178,12178.75,12178.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.8,6,19.5,37,4.57,1.775,0.7,1.55,2.1,0.5,1.4375,2.9,194.75,177.5,198.75,228,156,205.25,250,2.9,188,0,0.985,-1.1975,0,0.9565041037850904
2020/3/12 6:16,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1565.75,10000,10000,7668.5,12439,12439.75,12439.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.8,6,19.5,38,4.95,2.15,1.325,1.8275,2.325,0.5,1.465,2.9,196.25,176.5,196.25,226.5,174.25,207.75,250,2.9,188,0,1.22,-1.3625,0,0.9557242508315056
2020/3/12 6:17,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1505.25,10000,10000,8546,12568.75,12569,12569,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.5,38,4.95,2.6,1.3,2.14,2.825,0.5,1.5175,3,189.25,176,194.25,230,176,207.75,250,3,186.5,0,1.48,-1.5475,0,0.9557287541663628
2020/3/12 6:18,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1443.75,10000,10000,9336,12224.5,12225.25,12225.25,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.5,38,4.95,2.425,1.725,2.5425,3.3,0.5,1.65,3.3,182.75,176.5,187.5,205.75,176,205,250,3.3,184,0,1.9625,-1.61,0,0.9549338538086038
2020/3/12 6:19,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1411.75,10000,10000,9703,11944.25,11944.5,11944.5,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.6,38,5.04,2.1,1.7,2.39,3.3,0.5,1.74,3.3,190.5,177,186,197.25,176,201.5,250,3.3,184,0,1.8825,-1.4725,0,0.9544733554564536
2020/3/12 6:20,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1405.25,10000,10000,9636,11821.75,11822.75,11822.75,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.5,38,4.95,1.575,1.425,1.94,2.525,0.5,1.795,3.3,177.5,163.5,186.25,198,163,198.25,249.75,3.3,184,0,1.5225,-1.2025,0,0.95672124729039
2020/3/12 6:21,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1427,10000,10000,9131.5,11781.75,11782,11782,100,0,1013.4,1014.94,1013.38,1013.54,1014.92,-2.8,6,19.6,39,5.41,1.65,1.2,1.65,2.2,0.625,1.8575,3.3,172.75,150,178.25,197,150,192.5,244.25,3.3,184,0,1.4249999999999998,-0.8325,0,0.95289931640929
2020/3/12 6:22,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1476,10000,10000,8383.75,11896,11897,11897,100,0,1013.4,1014.94,1013.38,1013.54,1014.92,-2.8,6,19.6,39,5.41,1.975,1.2,1.6675,2.25,0.7,1.9225,3.3,171,153.5,173.25,186.5,150,189.25,230,3.3,184,0,1.51,-0.7125,0,0.9544710755166758
2020/3/12 6:23,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1523.5,10000,10000,7900,12294.25,12295,12295,100,0,1013.4,1014.94,1013.38,1013.54,1014.91,-2.8,6,19.7,39,5.5,2.825,1.525,2.0675,3.075,0.7,1.9575,3.475,177.25,160,173.5,185.5,150,186,230,3.475,182,0.25,1.865,-0.89,0,0.951917005812254
2020/3/12 6:24,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1567.5,10000,10000,7847.75,14388.25,14388.25,14388.25,100,1.5025e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.8,6,19.6,37,4.66,2.6,1.8,2.6425,4,1.2,2.125,4,182.75,161.5,175.75,190.5,150,183.5,230,4,176,1,2.335,-1.2325,0,0.9497001553891072
2020/3/12 6:25,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1574,10000,10000,7870,14961,14961,14961,100,1e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.6,38,5.04,2.325,1.9,2.68,3.9,1.2,2.185,4,175.25,167.25,180.5,198,150,182.25,230,4,176,1,2.26,-1.44,0,0.9501501623762012
2020/3/12 6:26,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1586.5,10000,10000,7606.5,14918.75,14919,14919,100,1e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.6,38,5.04,2.525,1.9,2.3725,3.025,1.2,2.2325,4,175.75,169,179,196,150,180.25,207.75,4,176,0.25,2.035,-1.22,0,0.9513086867049928
2020/3/12 6:27,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1626.75,10000,10000,7123,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.6,38,5.04,2.275,1.875,2.45,3,1.2,2.25,4,172.5,169.75,176,182,150,178.75,198,4,176,0,2.165,-1.1525,0,0.9505701276285003
2020/3/12 6:28,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1671.25,10000,10000,6637.75,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.5,38,4.95,1.35,1.275,2.135,2.95,1.15,2.15,4,174.5,159.75,172.5,185.5,150,177.25,198,4,176,0,1.94,-0.885,0,0.9489979391349408
2020/3/12 6:29,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1711,10000,10000,6274.5,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,1.875,1.1,1.6275,2.375,1.1,2.095,4,177.75,159,175.5,200,150,176.75,200,4,176,0,1.44,-0.75,0,0.950099227776358
2020/3/12 6:30,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1735.5,10000,10000,6067.5,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,2.3,1.175,1.8075,2.9,1.1,2.125,4,182,161.25,180,200,153.5,176,200,4,176,0,1.53,-0.96,0,0.9517242231727095
2020/3/12 6:31,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1762.75,10000,10000,5783.5,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,1.575,1.175,1.97,2.9,1.1,2.1575,4,178,162,178.25,191,159,176.75,200,4,176,0,1.7025,-0.9925,0,0.9504265112185556
2020/3/12 6:32,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1800.25,10000,10000,5477,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,2.8,1.1,1.995,3,1.1,2.1900000000000004,4,189,162,180.5,193,159,177.5,200,4,176,0,1.6775,-1.07,0,0.9539378942022112
2020/3/12 6:33,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1836.25,10000,10000,5185,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.4,37,4.48,2.35,1.425,2.4075,3.2,1.1,2.2275,3.9,183,171.25,184.5,193,159,179,200,3.9,174,0,1.935,-1.435,0,0.9548027331088016
2020/3/12 6:34,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1885.5,10000,10000,4814.75,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.4,38,4.86,2.575,1.8,2.4775,3.125,1.1,2.1575,3.2,193.25,170,185.75,202.5,159,179.5,204.5,3.2,191,0,1.96,-1.5175,0,0.9533090088746332
2020/3/12 6:35,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1938,10000,10000,4461.25,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.6,6,19.4,38,4.86,1.8,1.475,2.2075,3,1.1,2.13,3.2,203.25,172.25,192.5,208.25,159,181.25,208.25,3.2,191,0,1.57,-1.5375,0,0.9525126773705382
2020/3/12 6:36,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1992,10000,10000,4162,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.4,38,4.86,2.1,1.4,2.0325,2.9,1.1,2.09,3.2,211.5,189.25,203.75,218.75,159,184.5,218.75,3.2,191,0.25,1.1425,-1.68,0,0.949202756031954
2020/3/12 6:37,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2037.25,10000,10000,3959.75,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,38,4.77,2.825,1.625,2.3425,3.275,1.1,2.11,3.3,210.75,199.25,210.5,223.25,159,188.5,223.25,3.3,209.25,1,1.08,-2.0775,0,0.9537998684835184
2020/3/12 6:38,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2051.25,10000,10000,3901,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,38,4.77,2.975,2.05,2.8375,3.4,1.1,2.23,3.4,197.25,194.5,208.75,224,161.25,191.75,224,3.4,211,1,1.39,-2.4725,0,0.9501580670330652
2020/3/12 6:39,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2061.25,10000,10000,3846.75,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,39,5.14,2.9,2.5,2.8775,3.25,1.1,2.36,3.4,197.5,188,200,215.75,162,193,224,3.4,211,1,1.7675,-2.265,0,0.947086693155015
2020/3/12 6:40,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2071.5,10000,10000,3793,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,39,5.14,2.325,2.225,2.695,3.1,1.1,2.4075,3.4,202,188.25,196.5,207.5,162,195,224,3.4,211,1,1.7875,-2.02,0,0.9295599973414636
2020/3/12 6:41,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2086.5,10000,10000,3710,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,39,5.14,2.325,2,2.435,3.05,1.275,2.455,3.4,201.5,190.75,199.75,212,168,197.5,224,3.4,211,0.25,1.5075,-1.91,0,0.9219576489073414
2020/3/12 6:42,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2110,10000,10000,3599.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,38,4.77,2.95,2.025,2.49,3.1,1.4,2.5075,3.4,192.25,190.25,198.75,209.5,170,199,224,3.4,211,0,1.5775,-1.925,0,0.9183666405863172
2020/3/12 6:43,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2124.25,10000,10000,3556.5,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,39,5.14,2.55,2.2,2.7175,3.1,1.4,2.5175,3.4,179.5,173.25,191,203.75,170,199,224,3.4,211,0,1.9875,-1.85,0,0.9153431395182864
2020/3/12 6:44,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2118.75,10000,10000,3605,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,39,5.14,2.2,2.075,2.6125,3,1.4,2.535,3.4,182.75,170,183,197.25,170,198.25,224,3.4,211,0,2.1375,-1.5025,0,0.9164259720533652
2020/3/12 6:45,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2094.25,10000,10000,3728.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.3,39,5.14,1.85,1.7,2.1975,2.9,1.625,2.515,3.4,191.5,174.5,182.75,195,170,196.75,224,3.4,211,0,1.8075,-1.25,0,0.9206852422429744
2020/3/12 6:46,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2067,10000,10000,3863,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.2,38,4.68,1.85,1.5,1.8475,2.375,1.5,2.4975,3.4,184,176.5,186,199,170,194.75,224,3.4,211,0,1.4525,-1.135,0,0.9216522166303438
2020/3/12 6:47,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2044.75,10000,10000,3967.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,37,4.21,1.8,1.5,1.8675,2.4,1.5,2.42,3.25,182,174.5,185.5,198.25,170,191.75,215.75,3.25,202.5,0,1.4825,-1.1375,0,0.9259336679696298
2020/3/12 6:48,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2034.5,10000,10000,4000.75,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,38,4.59,1.55,1.3,1.81,2.325,1.3,2.29,3.1,176.5,172.5,182.25,190,170,189.5,212,3.1,194,0,1.4925,-1.02,0,0.9261067051321454
2020/3/12 6:49,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2038.75,10000,10000,3957,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,38,4.59,1.3,1.175,1.5675,2.025,1.175,2.16,3.1,193.75,170,181,198.75,170,188,212,3.1,194,0,1.315,-0.8525,0,0.922852199038085
2020/3/12 6:50,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2058.75,10000,10000,3846.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,37,4.21,1.775,1,1.4475,2.15,1,2.0425,3.1,185.5,170,185.75,211,170,187.25,211.5,3.1,194,0,1.145,-0.89,0,0.9293313680894244
2020/3/12 6:51,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2078.5,10000,10000,3764.75,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.2,39,5.05,1.85,1,1.7225,2.6,1,2.015,3.1,168.5,167.75,182.75,209.5,166.5,184.75,211,3.1,194,0,1.4125,-0.975,0,0.9316871065515452
2020/3/12 6:52,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2083,10000,10000,3759,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.2,6,19.2,39,5.05,1.625,1.3,1.8475,2.525,1,1.9125,3,183.5,164,176.25,189.75,164,182.5,211,3,188,0,1.6275,-0.875,0,0.9392849607600532
2020/3/12 6:53,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2080,10000,10000,3775.25,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.2,6,19.2,38,4.68,2.025,1.3,1.7225,2.4,1,1.815,2.925,203,165.75,185.75,219,164,183.75,219,2.925,190,0,1.3575,-1.05,0,0.9298609383433196
2020/3/12 6:54,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2074,10000,10000,3802.5,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.2,6,19.2,38,4.68,3.2,1.45,2.245,3.4000000000000004,1,1.84,3.4000000000000004,197,176.25,195.75,220,164,185.25,220,3.4000000000000004,197.5,0,1.5025,-1.665,0,0.9298346630055476
